Machine_ID,Operating_Hours,Temperature,Vibration,Pressure,Maintenance_Required,Failure,Machine_ID_Encoded
Machine_1412,4555,21.97155237090581,7.198574893070452,57.99051861870581,0,1,460
Machine_1413,4895,75.73511902985575,8.577837997432022,91.7978884434967,0,1,461
Machine_1414,4643,78.02611125887026,4.623675277251814,68.61930098028958,0,0,462
Machine_1415,4870,86.91028619283195,9.320959712903084,48.498725955040975,1,1,463
Machine_1416,1107,97.95514485107805,6.107841181678197,84.38080942726589,1,0,464
Machine_1417,2614,98.0481535325322,6.48506778674197,134.86886865422002,1,0,465
Machine_1418,3626,25.22214060531711,8.531482416157314,98.46634259399669,0,1,466
Machine_1419,4781,85.7471458202322,3.319601947992469,135.40027270651046,1,0,467
Machine_1420,1347,71.7047946925905,3.865524352612445,53.50466220949649,0,0,469
Machine_1421,4002,71.7873707498473,9.106543232349122,50.036864840706485,0,1,470
Machine_1422,1535,30.267994129175584,9.059153212368257,99.06925508381045,0,0,471
Machine_1423,671,72.01497331565227,9.776586373908271,85.59946818555277,0,0,472
Machine_1424,2482,98.59860644809984,9.067464006195875,109.22071699763482,1,0,473
Machine_1425,1345,92.94548556315576,1.7100343423169284,125.3552149232138,1,0,474
Machine_1426,2184,55.13045286438804,8.32538071830138,120.15687547826116,0,0,475
Machine_1427,377,23.195837862887547,4.393465542041144,143.07134083902733,0,0,476
Machine_1428,1987,48.98347920001639,9.91261288148641,77.7907690988414,0,0,477
Machine_1429,4679,86.11122492804442,4.9866691611236105,54.76640906978169,1,0,478
Machine_1430,1365,76.11992811721328,5.761442783771096,96.1095167937463,0,0,480
Machine_1431,4926,56.747492447516514,5.532861694939586,43.28917442294227,0,0,481
Machine_1432,1140,24.408122812706488,3.556501783653639,64.66213479979578,0,0,482
Machine_1433,1017,54.15157822586421,1.212709844482723,54.94656663157734,0,0,483
Machine_1434,985,57.52199517743068,9.008686688818226,77.58764601564971,0,0,484
Machine_1435,2852,94.28444263153088,8.125420218999725,43.345989000265845,1,0,485
Machine_1436,121,71.28688828657275,1.825504415316858,33.82100934577174,0,0,486
Machine_1437,4669,44.93223333237191,7.8792985778256925,108.81528055560382,0,1,487
Machine_1438,3291,62.02546115605771,6.445543327480795,103.22987739477658,0,0,488
Machine_1439,2453,25.284424625772807,4.386865985217412,115.00307232463936,0,0,489
Machine_1440,4899,97.80545885197894,2.913200916407846,109.24637283256128,1,0,491
Machine_1441,786,48.80479215445808,8.667423443271208,43.71536173708602,0,0,492
Machine_1442,384,58.22938839305087,7.151788463293504,64.92946576507757,0,0,493
Machine_1443,4911,48.42271793895381,5.7035291399568,45.54319318804228,0,0,494
Machine_1444,3847,74.60093840929602,6.290901072035409,131.15668824582758,0,0,495
Machine_1445,862,72.97857266636744,1.3651287297807193,119.6284386426628,0,0,496
Machine_1446,2528,77.22578484233085,5.002237728656323,54.183240350189095,0,0,497
Machine_1447,2607,41.45145836895367,2.3401527814641687,70.95710885878721,0,0,498
Machine_1448,128,45.25347849312528,2.479644950583841,145.99379907170572,0,0,499
Machine_1449,1006,30.02009848769664,6.782387641725234,101.29912294555818,0,0,500
Machine_1450,3204,72.440797747689,9.156933442425736,126.13867167613888,0,1,502
Machine_1451,4099,23.183770186852204,4.335687799544292,61.75092417224749,0,0,503
Machine_1452,3094,67.81458684187672,2.4736180936158085,55.20635042151663,0,0,504
Machine_1453,2606,89.57567078813071,6.663095903748215,124.0700314615858,1,0,505
Machine_1454,4765,91.26657186317068,8.77627694032802,112.30469462777282,1,1,506
Machine_1455,3709,55.923020829596936,7.609028610663663,111.71735150541164,0,1,507
Machine_1456,3653,56.7442950570459,8.753193690097579,96.31614981950328,0,1,508
Machine_1457,1553,26.157534640641387,5.597269374602594,97.62940113318588,0,0,509
Machine_1458,4933,73.66120203544286,7.642824321507313,118.28370063675044,0,1,510
Machine_1459,3456,85.70075362982764,1.8306133139098963,62.40029773454344,1,0,511
Machine_1460,615,39.57240436837704,3.808608845950319,72.33221590283469,0,0,513
Machine_1461,138,53.70407053066917,4.200717062574463,134.5964124624066,0,0,514
Machine_1462,3442,87.10714694122163,5.357309589337328,67.06382412145894,1,0,515
Machine_1463,986,90.16963741298304,9.326225422439826,95.55714856551587,1,0,516
Machine_1464,2944,39.45439842113807,8.805817322110656,114.3167356808021,0,0,517
Machine_1465,2304,64.04565076330914,1.777992176747253,149.99097921998117,0,0,518
Machine_1466,1198,35.39945205086617,2.1415016928834003,82.23495977943983,0,0,519
Machine_1467,1923,28.150301131164525,3.8975852210946575,81.37114519499326,0,0,520
Machine_1468,3301,92.8896401113566,3.262066725961402,131.1106055320401,1,0,521
Machine_1469,3255,85.64060033856873,6.340324054984492,126.6603733511836,1,0,522
Machine_1470,3193,80.80279214425391,9.076372453763176,117.72910580814582,1,1,524
Machine_1471,3630,23.901305505051237,9.641769645889577,85.58755648908347,0,1,525
Machine_1472,3878,87.49830341682059,6.709228049084651,68.87269441928589,1,0,526
Machine_1473,2996,55.0435260724307,8.462512413310323,103.04765791018184,0,0,527
Machine_1474,3553,47.39160986366877,5.489420902192572,135.1467951757969,0,0,528
Machine_1475,3611,63.71810888203012,2.4791059951703773,136.0532949850304,0,0,529
Machine_1476,1088,27.308259417884464,5.484539914888035,43.01980140845261,0,0,530
Machine_1477,4216,80.53172394819191,5.773284713657685,81.40203405757808,1,0,531
Machine_1478,4126,66.59480615106366,7.553346860028787,85.76663474384993,0,1,532
Machine_1479,4279,34.9272077498534,2.5888884022198164,147.3138441028504,0,0,533
Machine_1480,1782,35.058575981523646,3.998948629823952,111.35976182911014,0,0,535
Machine_1481,4765,34.73989212581394,3.95826095753838,78.86957007144846,0,0,536
Machine_1482,4063,24.56019100415472,9.614676159541066,33.12694631827116,0,1,537
Machine_1483,1033,67.02387594973479,4.71747712310383,97.84621921190352,0,0,538
Machine_1484,3698,87.22785420708065,7.673392689332392,41.52911707660273,1,1,539
Machine_1485,3333,21.399857118991086,7.632708123057171,130.13399488173155,0,1,540
Machine_1486,2080,23.920371597701884,3.022669755630793,120.30223926844346,0,0,541
Machine_1487,1955,65.82162213495566,5.932762049031455,85.26109918898145,0,0,542
Machine_1488,3156,85.55965483088418,8.995877486527156,81.50529354500397,1,1,543
Machine_1489,892,46.13911124549069,5.01437833484102,137.68067586825225,0,0,544
Machine_1490,891,47.969151904617775,9.478616319754188,64.6150020501754,0,0,546
Machine_1491,1909,67.70771979974208,2.537353178579535,59.882395452812496,0,0,547
Machine_1492,2355,41.93703112993176,1.204511504853292,142.70369193909144,0,0,548
Machine_1493,3710,22.12866928621473,8.96881179487512,127.10950041041792,0,1,549
Machine_1494,1707,78.81828144812769,8.552971380641058,128.47507116806335,0,0,550
Machine_1495,1084,70.05199303531626,9.929603821371526,53.42325771311106,0,0,551
Machine_1496,3776,66.46047992445273,6.954238137068048,47.19551897171213,0,0,552
Machine_1497,3480,79.33473031934585,9.39853530333792,33.123545978056185,0,1,553
Machine_1498,619,74.018467004963,8.356015738299053,58.4449810702416,0,0,554
Machine_1499,690,36.47055905426569,8.522050164640826,122.90285900571897,0,0,555
Machine_1500,1150,48.19848375546809,5.906844919315549,58.80461025169797,0,0,558
Machine_1501,3733,30.08881133429,4.132463680208753,117.49239403138516,0,0,559
Machine_1502,4544,30.38856107343048,9.378301689161177,60.22899184409058,0,1,560
Machine_1503,1059,74.09565970852313,4.605113168350997,77.4350997540806,0,0,561
Machine_1504,792,88.68800855859986,5.618783988871856,147.97947478936902,1,0,562
Machine_1505,3999,97.01860670889111,4.738085917689284,59.37740775409627,1,0,563
Machine_1506,4573,70.26776940395555,5.865773982621873,75.16447527579211,0,0,564
Machine_1507,3046,34.728105868876554,4.969798250427108,66.13046165582564,0,0,565
Machine_1508,626,28.45202763591445,0.9556918065050208,43.15499835960027,0,0,566
Machine_1509,3324,85.02807772294062,8.879457767073138,88.78729705569899,1,1,567
Machine_1510,2353,66.30051810879993,4.721741279699813,75.44287959996026,0,0,569
Machine_1511,3444,69.46280168109759,6.094964660819812,113.3864502968736,0,0,570
Machine_1512,4065,82.51696710037675,1.8222841262008769,128.11134563418554,1,0,571
Machine_1513,1975,76.26217821859612,0.5321845558350717,95.30996573947662,0,0,572
Machine_1514,1863,86.75666022848773,2.830255889614608,33.863570650480426,1,0,573
Machine_1515,620,24.49711243679028,7.193567305266828,104.2706827481666,0,0,574
Machine_1516,1116,79.80165093972039,1.4423480360723466,36.64688760251271,0,0,575
Machine_1517,216,88.06822058576763,9.134430683671445,103.962758831883,1,0,576
Machine_1518,2533,42.89080339666515,2.5427144088837537,112.20359391230262,0,0,577
Machine_1519,683,71.23578191946024,2.44363933577187,53.73211531410221,0,0,578
Machine_1520,494,45.13296510695777,2.224325635404208,128.32153784661253,0,0,580
Machine_1521,3888,96.63768531859633,0.632826273227965,139.33021578888582,1,0,581
Machine_1522,2868,22.673885794840302,7.832151950543229,127.57043569365835,0,0,582
Machine_1523,4267,66.3834275066364,8.812828046829956,66.61310282544986,0,1,583
Machine_1524,3960,33.32028376396121,6.3345456748538895,100.39716149347612,0,0,584
Machine_1525,373,76.9776164141727,2.287899825958692,139.77781790294733,0,0,585
Machine_1526,2113,34.07122267349297,3.2101409709383577,68.47976714674199,0,0,586
Machine_1527,4533,38.83066095186861,5.021303624967151,128.403338671851,0,0,587
Machine_1528,1489,59.54966488366065,9.566286540421356,31.13701575140358,0,0,588
Machine_1529,3666,93.18679599975025,2.849838032268557,30.43760433416115,1,0,589
Machine_1530,4802,36.93714977183767,7.450636087238936,121.1653992406761,0,1,591
Machine_1531,265,31.539201689448284,4.674758121282743,121.37370985525452,0,0,592
Machine_1532,1667,80.71814654832245,3.329549809420207,124.67726254227526,1,0,593
Machine_1533,828,60.04956258671448,4.83120140171008,141.60322054657948,0,0,594
Machine_1534,2143,92.9428089905417,1.176463816641709,44.1487574184341,1,0,595
Machine_1535,4297,31.729164572787383,8.087530023838443,57.838198198042605,0,1,596
Machine_1536,3596,71.67423144184315,2.8113683158381875,138.4469904448569,0,0,597
Machine_1537,878,38.630331692145205,7.391415170333219,51.26834373268241,0,0,598
Machine_1538,313,32.540834292131144,1.14930952875785,111.86751210919007,0,0,599
Machine_1539,3862,74.67435321258165,9.573436283574017,93.65556000489784,0,1,600
Machine_1540,1676,67.49476959269866,2.333642361354137,39.98324122218087,0,0,602
Machine_1541,2548,80.3861966689865,8.886049723967265,64.23163943298394,1,0,603
Machine_1542,3036,44.75700611569459,8.189995491346627,92.44466597291614,0,1,604
Machine_1543,3217,55.8377325105752,9.694669278773452,132.2820140020601,0,1,605
Machine_1544,691,52.43773410643348,5.039961278984621,114.90461875376084,0,0,606
Machine_1545,2820,98.72715711732114,7.410274291536539,104.62597937459196,1,0,607
Machine_1546,813,43.37991653915103,4.021751241858949,89.52394679296978,0,0,608
Machine_1547,1035,43.58537906774135,2.2514982611870917,65.84207805769611,0,0,609
Machine_1548,4437,48.36385670628859,4.709221362867764,44.30938935831134,0,0,610
Machine_1549,101,65.16752650322573,2.0746156461903213,79.08912414793147,0,0,611
Machine_1550,2948,40.18581954109962,9.829423916470647,33.42221926935511,0,0,613
Machine_1551,4144,93.22319523034191,1.4143416658368055,55.32670671202207,1,0,614
Machine_1552,2049,41.25484518930108,6.097511372799894,81.89800510471918,0,0,615
Machine_1553,1017,91.66525852481556,6.451406624913531,80.23262228062981,1,0,616
Machine_1554,3274,28.27800509172677,5.611755657303515,35.315451719639086,0,0,617
Machine_1555,2341,72.52501619197218,6.790765914262419,100.68721842303496,0,0,618
Machine_1556,189,92.5588414750595,1.603717362612964,95.96211070238834,1,0,619
Machine_1557,1809,33.499955071858366,5.772675979950265,39.37251648250954,0,0,620
Machine_1558,2269,97.4661568079404,3.2285194257099348,143.1795662952527,1,0,621
Machine_1559,4338,56.23066883324093,9.431672601360038,41.92593347410322,0,1,622
Machine_1560,3141,95.65720867528196,7.739680707677394,132.58009814848032,1,1,624
Machine_1561,205,74.14560349040376,9.738887580517556,30.037167829800712,0,0,625
Machine_1562,986,44.12694958988412,0.8567826625318007,135.87373140544597,0,0,626
Machine_1563,527,35.06420199336851,3.2087651642167323,32.36636786451751,0,0,627
Machine_1564,1995,44.29880369800795,2.3565145730643158,120.93744382705393,0,0,628
Machine_1565,416,27.441392741014,0.6059685794623897,73.40289735603035,0,0,629
Machine_1566,734,31.50943730746638,2.8020944373400534,118.5860160163584,0,0,630
Machine_1567,2025,28.37283522771849,6.948371843444074,78.20942465099742,0,0,631
Machine_1568,2156,53.83548349932462,2.695344760278401,38.50895067982101,0,0,632
Machine_1569,3244,83.64627010060691,5.335532732084873,122.1008034474437,1,0,633
Machine_1570,2370,31.31068433730721,8.934272092167486,38.550322238563794,0,0,635
Machine_1571,1539,30.425634653786872,7.090700243316215,140.65445231534613,0,0,636
Machine_1572,652,71.47431596138645,4.248976164107304,36.116884294999366,0,0,637
Machine_1573,815,35.7746385574453,4.038454919665028,87.51903333258186,0,0,638
Machine_1574,4011,27.808803048719327,4.829490233080605,116.76413170209548,0,0,639
Machine_1575,1813,33.34788625644621,2.181893690069111,77.18957577504453,0,0,640
Machine_1576,3489,93.89851167014208,6.523007290451887,56.06801695109216,1,0,641
Machine_1577,1207,85.71770022209526,3.959451781493752,121.09091536752324,1,0,642
Machine_1578,4306,48.32516498840753,8.597470817989414,124.11536457464716,0,1,643
Machine_1579,350,72.46566138619143,7.687250270549255,140.72339807452408,0,0,644
Machine_1580,2530,62.982053893443045,6.299875058875521,75.13981325172932,0,0,646
Machine_1581,2154,74.16994107860512,3.9599211151704026,90.75020813967922,0,0,647
Machine_1582,558,74.61369219702075,2.494352400898101,73.57541314152864,0,0,648
Machine_1583,307,70.29872120479943,7.873442709003418,60.84981862216418,0,0,649
Machine_1584,999,41.28810948298469,5.1208864404153225,120.12395538451302,0,0,650
Machine_1585,3561,23.12051366102545,2.6351253626848963,70.75822140203465,0,0,651
Machine_1586,3485,56.445342559208704,2.354158842880059,81.37793303908225,0,0,652
Machine_1587,121,91.2779107752563,2.071308592762911,78.44083891488334,1,0,653
Machine_1588,509,65.55978068148607,7.883031363953152,115.5193470776095,0,0,654
Machine_1589,994,86.59128333615263,2.675378260352961,140.13547513328157,1,0,655
Machine_1590,614,99.32994743689824,5.503101503489376,110.01072735688528,1,0,657
Machine_1591,4209,33.0892963310621,4.789690429244036,86.5899115313079,0,0,658
Machine_1592,2234,75.34221113135858,6.0063035426686975,123.50461376866602,0,0,659
Machine_1593,3695,73.94348589600197,8.832971553526345,106.9165588946565,0,1,660
Machine_1594,3056,98.39643578866227,8.74360020577644,37.27324285413762,1,1,661
Machine_1595,1660,98.84805871622405,4.785222682336166,41.479630370261,1,0,662
Machine_1596,1366,74.93428893793036,0.6459793819798714,34.550033288836,0,0,663
Machine_1597,2269,39.489183358575545,4.55121615428588,84.81795914475839,0,0,664
Machine_1598,3738,83.88446705044792,6.258838605529334,129.10241212067578,1,0,665
Machine_1599,849,28.562330736883048,5.798765211431587,67.56998032216225,0,0,666
Machine_1600,3527,82.45594433373029,6.687693005101952,76.0992219710978,1,0,669
Machine_1601,4880,92.81568993157572,1.963719458494293,139.13725300414688,1,0,670
Machine_1602,2027,50.62667158147482,6.642083438416959,130.4284134379986,0,0,671
Machine_1603,3904,70.45082359864644,2.235190378065836,109.8057734859072,0,0,672
Machine_1604,3802,54.4114185677461,7.629977816619116,62.01645385107015,0,1,673
Machine_1605,2456,55.02120439905028,3.72133232599546,44.04497792261322,0,0,674
Machine_1606,4890,44.82967112864961,7.244006617123809,31.927058721613648,0,1,675
Machine_1607,2435,80.97036963602596,0.9547231896080172,42.841280712530505,1,0,676
Machine_1608,406,94.8941251333204,4.374670243113677,65.11157323487313,1,0,677
Machine_1609,3765,95.26006873875689,7.197827961501661,96.21480762953948,1,1,678
Machine_1610,2089,33.982502789994705,2.6552699051491944,37.68000993028642,0,0,680
Machine_1611,761,89.97949197252528,8.055226925573614,46.34733339821388,1,0,681
Machine_1612,4744,78.99451531416977,6.4924074644968535,51.72968427695292,0,0,682
Machine_1613,411,40.22699205522314,6.0818368354230845,105.83785115799674,0,0,683
Machine_1614,3020,25.382769033721164,3.8587141149412023,103.89477587761492,0,0,684
Machine_1615,1182,41.43978135075024,5.083288968620617,96.09188716465836,0,0,685
Machine_1616,3071,92.97665894252204,6.174818359289604,60.06017096351275,1,0,686
Machine_1617,854,70.65429399166177,4.98839008219146,74.53436294624784,0,0,687
Machine_1618,4230,77.68437287182975,7.133976577435321,41.60276596052917,0,1,688
Machine_1619,4640,40.57218808872767,4.620120864516116,57.17527245096659,0,0,689
Machine_1620,452,77.55105244598562,2.4215952265492886,137.72462717670965,0,0,691
Machine_1621,1002,22.2497205022339,2.532370936609949,147.56300957229942,0,0,692
Machine_1622,3988,50.0257076618411,0.5551358040079404,107.71915027683536,0,0,693
Machine_1623,258,70.1402678833865,3.3590982978073884,140.01879504281044,0,0,694
Machine_1624,2077,31.687725243305614,7.614717584545936,107.129028048171,0,0,695
Machine_1625,1056,85.84028595575478,8.04454573395729,33.983578332656386,1,0,696
Machine_1626,2171,38.80250390495349,2.423441649909625,149.61151019836907,0,0,697
Machine_1627,503,72.1824890254757,9.610917970278374,41.87427620238419,0,0,698
Machine_1628,4711,52.41577140602637,5.272826538061204,111.91701617340728,0,0,699
Machine_1629,2879,67.68348763821177,9.211298115675774,60.3403443689748,0,0,700
Machine_1630,1487,28.596044210312648,7.214270177685496,77.03773354883522,0,0,702
Machine_1631,3553,21.353023993728584,7.363117518712924,107.5121021761126,0,1,703
Machine_1632,1055,92.7651541904241,1.3079144024076756,82.37848191692484,1,0,704
Machine_1633,1812,41.57040070137462,2.5899157055208413,60.06552707173539,0,0,705
Machine_1634,4803,85.57416022243673,0.58374091629749,70.13354242539896,1,0,706
Machine_1635,1373,99.948024037776,7.303212584529006,70.98577403078116,1,0,707
Machine_1636,3911,36.914500639912895,3.772163740070845,145.11886854098566,0,0,708
Machine_1637,2725,41.213659294668446,7.9731989027252945,125.83356191081413,0,0,709
Machine_1638,2482,73.02878301077325,3.7198940894017496,85.02585257752801,0,0,710
Machine_1639,1541,97.2358907680497,8.28367064683918,53.978510440963696,1,0,711
Machine_1640,3079,93.26514785525951,1.7416334106089737,127.32193323151871,1,0,713
Machine_1641,1897,60.23004160524679,2.147044989196328,48.86189659300482,0,0,714
Machine_1642,4490,83.60882260213798,3.738327126047397,55.25546605704041,1,0,715
Machine_1643,4109,30.859668247992083,4.380630194381597,73.92160702081813,0,0,716
Machine_1644,4950,98.19505473632098,3.812676703008295,135.6417835022388,1,0,717
Machine_1645,1494,97.14825872287892,7.7546468089705884,45.81440023609324,1,0,718
Machine_1646,4381,33.09831663033368,1.4210382299537896,44.66810314254313,0,0,719
Machine_1647,1369,43.95384998424853,3.836561686565637,89.27699859663193,0,0,720
Machine_1648,4832,28.012399800541356,8.453779995396864,63.16926493124096,0,1,721
Machine_1649,3814,41.737407911854376,1.134572233990634,98.2473529977792,0,0,722
Machine_1650,629,85.27646315321653,9.452263322877895,84.19640216198681,1,0,724
Machine_1651,3723,50.26524857322076,9.870010001584122,82.19509276214602,0,1,725
Machine_1652,3058,27.07175737174067,1.3413976513382608,43.43675645843919,0,0,726
Machine_1653,3014,47.37804198231237,3.267088961429501,46.92596282998082,0,0,727
Machine_1654,4989,98.5106667393024,4.037806327335884,128.529429293622,1,0,728
Machine_1655,3691,70.37468762073624,7.875718002200897,136.30592850860933,0,1,729
Machine_1656,2247,53.29287571249262,6.161304715108972,58.16202394623003,0,0,730
Machine_1657,4673,33.3230810797816,6.62147415467939,43.615260182972285,0,0,731
Machine_1658,3469,98.89414378269558,7.696343316775807,36.41000063214128,1,1,732
Machine_1659,1039,85.6679207410503,1.6208004946517445,102.99571364902762,1,0,733
Machine_1660,625,42.51818419607355,8.415489840647492,115.84238550002466,0,0,735
Machine_1661,101,25.60549565769516,7.203388139711368,74.73719870438467,0,0,736
Machine_1662,474,24.530044590204643,5.984746389365518,111.56110409887675,0,0,737
Machine_1663,2440,29.630251960442703,8.952485680439038,115.55505786714312,0,0,738
Machine_1664,4105,66.46148668915373,7.152910361896168,142.24107376762862,0,1,739
Machine_1665,3152,94.3010736964394,2.416149644994741,37.78483654021287,1,0,740
Machine_1666,4748,59.73947424047876,4.582581120218834,53.07500678772958,0,0,741
Machine_1667,2465,87.43563859649578,5.193407235889467,38.223118511638575,1,0,742
Machine_1668,1625,55.670929588784624,1.0245674541288536,134.15927200033326,0,0,743
Machine_1669,4576,76.68668366142602,9.56905637692053,125.11045920402825,0,1,744
Machine_1670,1746,78.54981898292007,1.7214839775703457,98.95704847462068,0,0,746
Machine_1671,113,33.91709647226709,7.125882038653905,40.039609206141975,0,0,747
Machine_1672,4699,48.89728471806494,5.309194842863361,62.79748303844635,0,0,748
Machine_1673,2378,70.9841725230419,0.7435063739020146,65.72638176702203,0,0,749
Machine_1674,3255,25.655728654749296,9.285101020711435,97.28918352185003,0,1,750
Machine_1675,229,48.923215021036526,8.592449683779865,60.965267284405854,0,0,751
Machine_1676,3914,62.7839573024954,5.480450315086437,38.75518366955458,0,0,752
Machine_1677,3316,99.6979594435711,2.6749521933247298,117.69147622239592,1,0,753
Machine_1678,3038,57.96268500979526,1.6554174614608952,65.88962539864936,0,0,754
Machine_1679,4028,85.28454056914589,3.9522285546052025,84.28490124279608,1,0,755
Machine_1680,2140,54.56538280532942,2.92656866993786,45.31999619787664,0,0,757
Machine_1681,127,83.71125780957671,5.313566409559838,126.30579640734956,1,0,758
Machine_1682,2213,67.63318412960868,9.680888313172575,97.86382523088692,0,0,759
Machine_1683,1352,90.92763532019188,5.9620581856815935,138.1902751451835,1,0,760
Machine_1684,4456,52.8754041880088,8.95434503095593,89.45658756784,0,1,761
Machine_1685,2146,68.34435358571831,6.683348956209883,142.97108061814555,0,0,762
Machine_1686,4655,70.40149444950619,5.014842002578404,137.0241845257591,0,0,763
Machine_1687,4123,53.39063534403786,8.618771845967027,99.17518277510808,0,1,764
Machine_1688,4496,31.54496349499852,4.977997046643476,142.0672125779836,0,0,765
Machine_1689,3474,27.484752552986844,8.751967619848429,68.77064967534628,0,1,766
Machine_1690,3566,21.333724047970648,3.26997931096977,73.87705952450537,0,0,768
Machine_1691,3181,89.88274113961717,1.723724200748387,35.457354156724435,1,0,769
Machine_1692,3878,38.917992979095565,8.625487411447914,100.70410881166237,0,1,770
Machine_1693,729,36.920539942541446,6.080444056030334,116.630876391472,0,0,771
Machine_1694,369,78.88283203408524,8.946377783365122,122.82230282905238,0,0,772
Machine_1695,2739,45.60128904699134,9.40935846642764,47.9779543255324,0,0,773
Machine_1696,2093,60.483575392946925,1.0094697085287672,83.29908867750004,0,0,774
Machine_1697,2991,33.0008852237965,5.259208367659249,51.22358545126988,0,0,775
Machine_1698,3532,96.77965771695754,4.0621632162080274,109.45528186250986,1,0,776
Machine_1699,1380,88.12651200137898,6.445654772166113,48.953564690612176,1,0,777
Machine_1700,2460,89.10316983720026,8.039116373422074,138.499642074729,1,0,780
Machine_1701,675,52.541899885760415,3.165607051756505,57.6761574793696,0,0,781
Machine_1702,1407,80.98889709657382,5.78958465154513,64.96827195458938,1,0,782
Machine_1703,3292,31.51009243118241,7.2329215090965455,132.10875865811997,0,1,783
Machine_1704,3278,20.689520207342422,1.7770952869394732,85.01611321748686,0,0,784
Machine_1705,2834,21.59783460624225,8.233635606537035,32.87951349600876,0,0,785
Machine_1706,2312,66.92813899236484,6.2580411986032445,89.35035014431749,0,0,786
Machine_1707,2452,56.43159241983526,9.520605652579691,40.14520024561477,0,0,787
Machine_1708,3668,61.44122791268158,3.725524731741586,148.24136624247728,0,0,788
Machine_1709,1755,20.597051233377552,1.527386452203387,100.57338845467228,0,0,789
Machine_1710,1679,53.81492957259405,5.31176140985079,60.783914113317415,0,0,791
Machine_1711,2303,77.44545289606887,1.315202331239669,97.64612154571412,0,0,792
Machine_1712,1490,55.41549615739487,9.710501971578063,39.22405240581058,0,0,793
Machine_1713,1842,78.57753650497779,0.8675071034433196,125.98695651225805,0,0,794
Machine_1714,2025,38.64151715174678,7.658287060519426,141.03936646369965,0,0,795
Machine_1715,719,85.05136035853803,5.488472782351318,134.93332658473915,1,0,796
Machine_1716,1374,67.07449923627618,4.001896198733743,71.01091227582754,0,0,797
Machine_1717,1056,36.8610479543925,1.1255005628322192,69.09217435720421,0,0,798
Machine_1718,2039,38.93763806830663,6.410585779649273,34.210513345956,0,0,799
Machine_1719,4053,70.24243716556296,6.059593129214075,108.16804304411,0,0,800
Machine_1720,2481,86.39516745699547,3.1683910941421978,94.1885741027754,1,0,802
Machine_1721,1068,53.25022256233241,9.147106163397964,85.12156455928096,0,0,803
Machine_1722,1416,40.66403433020738,3.3890450697569503,138.91571440016486,0,0,804
Machine_1723,1143,89.36092855284804,4.7723914006250086,50.14546812994156,1,0,805
Machine_1724,381,73.5414633400668,5.665743331227229,31.15995200282188,0,0,806
Machine_1725,2944,55.84683898264612,1.4522028426747178,38.79797425449185,0,0,807
Machine_1726,1158,59.03201562234415,9.355536332529509,56.804572539284266,0,0,808
Machine_1727,4393,36.34051743491171,4.0580934482848905,33.99426591161483,0,0,809
Machine_1728,2632,70.14421040518752,1.2674025318062645,90.34124527717626,0,0,810
Machine_1729,3928,48.69940084343109,4.179266149915635,67.69085462802937,0,0,811
Machine_1730,1108,99.65161413394794,6.201924197379516,51.65796096817592,1,0,813
Machine_1731,1329,58.414681220951024,5.379700382302631,120.01008899383946,0,0,814
Machine_1732,1135,58.87084849516906,7.098148753354103,54.53415914790361,0,0,815
Machine_1733,4685,65.26814299285375,1.027097449645151,112.5126121192552,0,0,816
Machine_1734,375,93.34048024949972,3.203135797584533,71.91178870171667,1,0,817
Machine_1735,2840,84.06544798878002,8.282690479980971,91.41933127950654,1,0,818
Machine_1736,2389,56.09040558382731,1.258990034017928,142.06404478215836,0,0,819
Machine_1737,1339,77.49594127782368,8.627116569611596,34.48219617789754,0,0,820
Machine_1738,225,66.89883990246094,1.3730128747325094,90.03174089729542,0,0,821
Machine_1739,4165,59.38936389609992,8.427315041471115,132.5307552393142,0,1,822
Machine_1740,4412,35.38526182274804,3.927489810247904,100.55690980444182,0,0,824
Machine_1741,3968,57.11490107639128,6.31598610094355,63.2244620358188,0,0,825
Machine_1742,1308,39.66548696180597,1.9524275986559827,77.72173621740413,0,0,826
Machine_1743,3349,93.18737198813236,1.128602856389218,111.63187544742894,1,0,827
Machine_1744,1018,46.83254507970776,2.551412938191284,136.89742731765637,0,0,828
Machine_1745,4023,96.18112116266978,1.7146112701326075,34.927964849593394,1,0,829
Machine_1746,4503,62.64442320757689,3.467856027956502,38.58465862684517,0,0,830
Machine_1747,2069,70.52355029409283,5.386640841854692,69.0061828331505,0,0,831
Machine_1748,2893,63.43523555914622,6.09321490386759,57.93356213249748,0,0,832
Machine_1749,991,30.35044935733607,8.003747020107557,61.79170634668872,0,0,833
Machine_1750,4570,50.06569752063528,6.734278985859407,56.55239983510571,0,0,835
Machine_1751,2133,27.931688982209916,6.283204088730753,53.49900586261893,0,0,836
Machine_1752,1464,69.83632353467054,4.411929261114859,45.67487602431501,0,0,837
Machine_1753,228,55.74993561603512,5.001180132121317,142.07449581542858,0,0,838
Machine_1754,1114,82.23879772567494,4.43794787920672,47.30273566873837,1,0,839
Machine_1755,1899,37.63763847994959,8.50057728558314,54.52845297186434,0,0,840
Machine_1756,4712,33.16528467434679,2.6850042992097984,59.55188687769429,0,0,841
Machine_1757,1618,52.50657847710143,0.5543488496486639,141.96178477565047,0,0,842
Machine_1758,4281,94.12683065747048,6.687539023649273,120.68569603213017,1,0,843
Machine_1759,1298,76.83374520099294,2.4233907445688985,124.76393163786176,0,0,844
