Machine_ID,Operating_Hours,Temperature,Vibration,Pressure,Maintenance_Required,Failure
Machine_823,4334,29.87598926482841,5.1107765227769715,95.3486509786601,0,0
Machine_824,2126,36.478402870156934,8.38668380849608,54.6280712136371,0,0
Machine_825,3844,20.075473221410487,9.530811860057458,113.43952877430804,0,1
Machine_826,1001,23.14120413189282,6.525400207789605,118.9328449955617,0,0
Machine_827,4885,98.18270585415435,3.8621038385122617,61.09178464585335,1,0
Machine_828,2139,39.388295610940986,6.2315928736236845,71.29197168356839,0,0
Machine_829,109,73.06485676032015,3.4640124080302783,148.85660068167078,0,0
Machine_830,360,87.12797590396892,9.143324587904573,74.9117361420881,1,0
Machine_831,1773,64.05283673892514,8.76880439950545,121.29620061073221,0,0
Machine_832,2319,32.251560006716495,5.8032016276567795,84.32705119559279,0,0
Machine_833,2160,78.24931498689331,3.5855896961134253,125.20137934331711,0,0
Machine_834,3813,68.02011280796664,3.2872019180382943,122.28278865391775,0,0
Machine_835,1719,78.50004714779001,0.8174709496980649,110.13072302382427,0,0
Machine_836,420,81.57972982856697,8.250298084740304,132.5734015554695,1,0
Machine_837,1442,98.03282941477961,4.778640523870576,142.7062193853222,1,0
Machine_838,2476,65.8850624021368,3.588762819802512,99.59799845425007,0,0
Machine_839,2932,47.331289015248146,4.975548372478662,58.49626886672949,0,0
Machine_840,2924,71.87716455201897,8.278010909319194,77.835475397289,0,0
Machine_841,2094,25.475256739410092,1.6838349732214513,120.99668562159519,0,0
Machine_842,3058,91.7917854657269,8.64773188829736,108.10601821486433,1,1
Machine_843,2138,29.550480907055743,9.026333933529363,51.33580062782985,0,0
Machine_844,3590,46.22742703086546,9.493725192821937,36.14874493757097,0,1
Machine_845,3777,85.25963045008967,4.2761359280149644,111.95539122504779,1,0
Machine_846,1218,67.78499026645694,2.562833838357883,60.12948288352144,0,0
Machine_847,1704,51.49084162219537,4.049587775433636,89.96042924748642,0,0
Machine_848,4127,57.874852750001715,3.662664914198331,119.60961270151131,0,0
Machine_849,335,88.36379145617443,2.1734621687771707,97.52001367875998,1,0
Machine_850,2069,47.20035088479137,6.269033365964136,39.99630997341556,0,0
Machine_851,4529,89.5719747849737,5.027929524831975,52.26962841402665,1,0
Machine_852,2008,27.050754478135318,8.724159427078035,56.319382083710295,0,0
Machine_853,475,82.14387497669046,0.8050410145795535,60.943710437381384,1,0
Machine_854,3630,87.80381064437891,6.6167453117737,97.84840703406051,1,0
Machine_855,2735,34.5454122269871,7.748014345859831,90.47589357904721,0,0
Machine_856,1670,54.42772258977604,7.715122407288916,54.37920460370507,0,0
Machine_857,2660,33.23998197309245,8.917702687407488,38.10658121468245,0,0
Machine_858,3491,76.52833031953742,7.425820556880193,50.57186453696617,0,1
Machine_859,3065,62.82782144493254,9.314195585653115,148.1257575142324,0,1
Machine_860,3743,70.82586773666569,3.660237698298469,86.22563397497667,0,0
Machine_861,3950,35.718957356496894,5.280489459139659,134.0814605642535,0,0
Machine_862,972,36.93966896419356,0.6337568011874615,131.8502960002612,0,0
Machine_863,1352,23.319786040792508,0.5660970793812665,91.38234689554484,0,0
Machine_864,1414,45.765402815658376,2.781202894289439,114.80252501526522,0,0
Machine_865,4920,64.779572906694,1.45766837282131,53.130241249525476,0,0
Machine_866,2998,88.63479311978631,2.972007995389659,112.60760459122899,1,0
Machine_867,177,73.35419579669446,2.1819112980197755,62.68614951159474,0,0
Machine_868,2721,54.83170587198011,0.7709402359671582,129.8474516104981,0,0
Machine_869,4327,96.24960915153102,9.13838939085747,40.04689597306919,1,1
Machine_870,700,77.53961604606656,0.5781197481944695,122.7766407462333,0,0
Machine_871,1165,94.41321622900401,7.492780371202311,41.99242878823434,1,0
Machine_872,2236,62.20703786177325,1.945404925735407,135.74270842731707,0,0
Machine_873,2549,40.71234198345117,9.1661814089962,66.50454217620045,0,0
Machine_874,2443,24.22613490917776,8.981561426103916,108.52720377966897,0,0
Machine_875,1963,78.08678811870804,6.712060890507945,88.50027343443358,0,0
Machine_876,1418,29.70423984044273,6.886224423105749,73.95637743148067,0,0
Machine_877,4811,44.222010261757376,0.5507218487120411,107.45301998201957,0,0
Machine_878,3697,62.59767263071179,9.856279878079219,143.70275766614856,0,1
Machine_879,3862,65.15332702237981,8.839409733970237,34.952369684954625,0,1
Machine_880,4770,68.04665575897089,9.003509144435874,140.26234270597251,0,1
Machine_881,2290,33.30042642797605,6.762823101983283,103.08979860252163,0,0
Machine_882,1092,50.3789923857319,3.775475822218097,126.87771609228628,0,0
Machine_883,2812,69.37553816935733,8.989662166359567,76.06499441211331,0,0
Machine_884,2292,97.58550917070278,3.269410817436327,86.62115698051365,1,0
Machine_885,1348,78.2104910159751,5.845759661750927,134.26209021613968,0,0
Machine_886,3154,93.80830056751662,1.4474442372668828,79.78175637717877,1,0
Machine_887,4698,80.97696466513416,9.258578486261127,94.1591480098902,1,1
Machine_888,4133,67.33735751139204,1.8373193488265267,32.42339077011995,0,0
Machine_889,2097,35.36186953090756,2.636519654438869,49.03176070056507,0,0
Machine_890,3787,73.33485215140104,5.802274502218042,107.00238095697597,0,0
Machine_891,2251,69.87036527679257,7.758883502023325,116.03722812766526,0,0
Machine_892,4118,68.19753363658131,6.38383740639484,99.91211241413993,0,0
Machine_893,3210,59.18286943905926,2.7052721716014836,47.19720435307328,0,0
Machine_894,2070,62.29252831914205,0.5089589040111582,83.44865142934017,0,0
Machine_895,297,46.755402169448324,7.692930512920673,72.61137196358277,0,0
Machine_896,2726,61.545015411384256,9.85946959615539,89.4793612842106,0,0
Machine_897,1302,35.80447245427826,8.194174642907859,134.4394841464913,0,0
Machine_898,2135,84.41395178883015,4.871962872487845,123.10337263903823,1,0
Machine_899,577,34.862156375896625,9.085788983291513,40.07874016669908,0,0
Machine_900,1354,26.79730319115731,4.393552894624325,136.8371037329477,0,0
Machine_901,1022,54.89968210857259,5.486873800312941,86.61205813797883,0,0
Machine_902,519,72.66459516048495,5.032732790258991,119.26345738631981,0,0
Machine_903,2304,55.01734599468331,4.752426790322487,46.804707751722255,0,0
Machine_904,2697,42.140330556104686,7.864312308292105,110.48634308484577,0,0
Machine_905,1220,64.65369471123526,5.504304619060174,58.35912211313495,0,0
Machine_906,3168,47.760186832976,3.5088126592395525,82.60570765691179,0,0
Machine_907,1050,94.62941521013065,2.952502592755544,32.023544409852526,1,0
Machine_908,2436,93.81161116828576,0.8585995111906172,48.19327655165712,1,0
Machine_909,2343,60.18974559776764,6.040354037888937,41.049659174834375,0,0
Machine_910,2745,46.230719521460685,2.684633446309825,58.769300752591015,0,0
Machine_911,1957,78.97059311653112,1.9072722591556395,42.00217080291867,0,0
Machine_912,4712,22.93703547864533,6.711384656362938,113.02920319434743,0,0
Machine_913,1965,57.9815204834921,6.971487949304714,33.484788265106324,0,0
Machine_914,3012,46.90587154162668,7.645471476447827,104.12886007499975,0,1
Machine_915,2953,93.64287080820438,5.283980515216619,46.88493969906891,1,0
Machine_916,3328,20.960242181814603,8.993518749436923,143.41937486134765,0,1
Machine_917,3819,64.22519005746793,9.395256157283164,141.9712887731825,0,1
Machine_918,3328,79.25308648533007,8.170023928028648,57.06037230251552,0,1
Machine_919,2471,58.8014390019233,6.538138079077779,103.73055578676355,0,0
Machine_920,2991,26.83224241301773,3.3853490591162925,33.36063833669501,0,0
Machine_921,3856,97.79691120223218,9.837976755392102,141.8146251661409,1,1
Machine_922,4325,61.44083451008783,3.104293588323414,92.75847698300515,0,0
Machine_923,194,69.13489954552091,2.425240758909095,35.18677817013348,0,0
Machine_924,2774,38.928782616600586,4.700464080972536,71.0999991609765,0,0
Machine_925,2055,58.679846808544305,1.0399854217676903,39.2219354233481,0,0
Machine_926,893,54.33195935666575,9.795697414382012,77.15333272480319,0,0
Machine_927,1934,25.9916673601587,6.090118785956036,110.39116105935877,0,0
Machine_928,2216,28.49282828379738,5.791044870809665,86.38678896497275,0,0
Machine_929,4206,86.99780156950196,6.730064659047339,76.04666096633454,1,0
Machine_930,3425,39.18559617652722,5.221724653883463,44.29884546485577,0,0
Machine_931,3019,35.59666171989044,0.804603412398145,59.39268548323876,0,0
Machine_932,2697,60.39291610001114,6.31695724398377,42.01719452860213,0,0
Machine_933,3305,81.49977050900104,7.303651831086091,126.89984779879929,1,1
Machine_934,4907,24.955721486319035,4.459116075928505,46.228779358166705,0,0
Machine_935,914,66.14463357106047,7.694307934676333,101.44480398586722,0,0
Machine_936,445,29.53683542724587,2.656512343714996,71.1288496306615,0,0
Machine_937,2449,22.916884066049477,2.6021276151287482,57.11740615862202,0,0
Machine_938,462,24.219516172977393,2.033461383031953,106.73621273905245,0,0
Machine_939,2543,86.7331286566753,4.033950217997038,84.84027712523287,1,0
Machine_940,2365,29.437798690244925,8.546614336196294,78.0174560741471,0,0
Machine_941,2288,23.612109152983358,8.36516459041611,101.14224058706658,0,0
Machine_942,3105,55.03199097143298,4.136829975653287,88.95211541880008,0,0
Machine_943,3381,87.51947775536198,6.096627991812247,66.41810502618729,1,0
Machine_944,1084,40.99267011914415,7.347755006511698,97.0873545318302,0,0
Machine_945,1739,53.73700940207331,2.7914643589662185,110.33982918608335,0,0
Machine_946,927,23.193802605100096,2.097340316000097,33.20317903042251,0,0
Machine_947,2830,55.92628113079007,9.734911935516955,85.90460746892104,0,0
Machine_948,3631,66.2090464509707,6.366794475491376,36.921994150025256,0,0
Machine_949,4551,65.67256430017159,9.823449357419808,52.36864968817333,0,1
Machine_950,3035,46.594135373949214,3.7086818777561765,97.26104808935676,0,0
Machine_951,3976,45.24265445305084,7.178801149754249,133.9426698318697,0,1
Machine_952,226,28.52988951492783,2.6147345471417585,135.93668150261817,0,0
Machine_953,3277,49.34386565170147,2.981401627102173,38.393281216635756,0,0
Machine_954,3156,27.95957350983717,5.363070152061428,80.29261035440479,0,0
Machine_955,703,81.32767557696413,3.5363721923266764,99.96077796054615,1,0
Machine_956,3549,97.30194381985487,2.0924048564855524,47.64838854604121,1,0
Machine_957,4246,97.60595653333655,2.997366668898597,121.8518660093726,1,0
Machine_958,3633,89.2056879500315,0.839609747425714,119.30823101246865,1,0
Machine_959,3467,68.06337194716953,7.192024404036123,138.40092164481536,0,1
Machine_960,3468,76.0692557795104,5.175108242315686,31.01832145001316,0,0
Machine_961,3897,42.816464214433125,1.3953091308429935,56.00210927868032,0,0
Machine_962,1892,70.46163361380965,2.1310929347206664,129.2624057094386,0,0
Machine_963,2961,56.451963955190195,1.474078112070118,110.46960609923225,0,0
Machine_964,3576,58.561387182154604,6.319631678620826,137.3267824438189,0,0
Machine_965,3517,80.62212483001264,1.394998454318691,36.861558543631986,1,0
Machine_966,1745,42.55346844778013,7.6656821638345525,101.63567588597314,0,0
Machine_967,1305,45.44316893556159,0.6948537335437162,98.2855889872409,0,0
Machine_968,3130,93.97134329029093,2.869069985960975,34.28092996326389,1,0
Machine_969,2972,24.49794358807778,8.961333420973117,91.62264922949802,0,0
Machine_970,3172,58.85074387306723,7.326047522161337,103.14243735719091,0,1
Machine_971,1954,93.02406403262894,1.1931991627940333,52.95518090425287,1,0
Machine_972,4121,68.82904062545256,8.300697992609209,62.799549974959554,0,1
Machine_973,4762,63.71256593697056,5.183833654631946,106.84168155572844,0,0
Machine_974,2808,39.979534338348415,8.544438758103878,86.196113711995,0,0
Machine_975,3602,47.46203912515586,6.207027857278737,132.96163890819923,0,0
Machine_976,1432,88.16387326437544,6.977413804312158,71.0858119211026,1,0
Machine_977,301,64.73745054147665,9.938264823759228,61.99915900658414,0,0
Machine_978,3607,61.17937550054239,2.7071876862781727,148.18391284138113,0,0
Machine_979,4312,27.966377083202314,6.427482960233189,139.33629241561,0,0
Machine_980,674,21.282252516409848,4.873053205545284,33.479129399877586,0,0
Machine_981,636,97.09481509496393,0.8747935527655686,122.4874338367879,1,0
Machine_982,1725,50.15889338294733,0.6374710942772178,43.240172859024355,0,0
Machine_983,2222,68.25704496796035,1.6326714892696574,33.298223379524515,0,0
Machine_984,485,26.377205854982797,6.666371535116207,62.84346191596187,0,0
Machine_985,3381,74.64914285784373,5.888049335177226,62.321505487332516,0,0
Machine_986,574,94.60533669647687,5.75758083105541,128.31825148163574,1,0
Machine_987,517,66.05322023979357,0.8026392440184709,115.28006951314022,0,0
Machine_988,3700,30.089225790032845,4.958378465420067,147.7931312798417,0,0
Machine_989,1054,66.53772219787814,9.283916769504021,115.38154803741821,0,0
Machine_990,4958,81.30777704837219,4.277122758451142,80.19066639072575,1,0
Machine_991,1305,52.51332292592149,6.436763462990335,113.87131931342603,0,0
Machine_992,4859,90.38701983531743,7.908277418419864,149.93508806236827,1,1
Machine_993,4220,71.89463626858915,7.947290151847932,115.21702590750337,0,1
Machine_994,2090,91.93991346313621,5.433160782755078,121.40176271763819,1,0
Machine_995,4905,69.88042489978697,8.650543481322195,142.60380182283114,0,1
Machine_996,3672,30.503037760385936,4.218091886955596,43.638151357402,0,0
Machine_997,4480,44.775336888415126,8.942585540455584,114.57411521372723,0,1
Machine_998,4258,36.143595860196555,2.7821580807576805,132.09671495609388,0,0
Machine_999,4857,92.70611981734899,3.162055866410425,144.52543202650716,1,0
Machine_1000,2813,80.83200538299862,1.0046459298905104,55.316314765403924,1,0
Machine_1001,2303,74.11186951280048,8.058027447151687,90.47148092690931,0,0
Machine_1002,3220,44.07730557052973,4.462024744210703,111.66658171733782,0,0
Machine_1003,1066,34.723581764017084,2.676607832158291,59.69612754016049,0,0
Machine_1004,3532,80.51608703911295,2.702007637357507,102.05674359003288,1,0
Machine_1005,788,57.93263567032638,9.063299441677716,60.909453899759924,0,0
Machine_1006,4343,38.06316417205033,8.42220770437985,70.01484246379766,0,1
Machine_1007,3801,69.32975825322201,5.758543410893242,82.9822435813038,0,0
Machine_1008,441,23.226708171076158,6.35305260394935,93.50281184958803,0,0
Machine_1009,1824,46.09362033026028,5.006092920227765,83.92390459501807,0,0
Machine_1010,4522,57.48455956729077,4.220832157348684,89.18346237455151,0,0
Machine_1011,1892,31.83666672875247,9.197030371574149,65.83065075459511,0,0
Machine_1012,1859,98.77235820726716,1.6933206834428698,49.07581128271567,1,0
Machine_1013,3312,36.72778916716914,4.475244502304165,35.68199727922073,0,0
Machine_1014,1089,30.42825040346124,3.7733381258848158,53.517446699000125,0,0
Machine_1015,2362,36.28278991095171,5.2324318423859095,99.83323698069397,0,0
Machine_1016,2582,81.52489065277794,4.847502808179163,124.33385373637589,1,0
Machine_1017,1051,54.04045274174742,5.4294505506852735,50.30971169314734,0,0
Machine_1018,822,65.23327518020304,1.8292302836564438,43.02664293271782,0,0
Machine_1019,3489,21.680732558908858,5.374844264376132,119.91484326591004,0,0
Machine_1020,2179,22.754504685865165,2.802978731928503,66.61899966447476,0,0
Machine_1021,2817,55.66604398616129,2.251147815387817,144.1799327072823,0,0
Machine_1022,2432,85.33241945612988,1.1159250784688166,115.71815647324476,1,0
Machine_1023,3476,90.81911029660522,7.745199308183339,69.21072566916371,1,1
Machine_1024,4624,26.936525407651217,4.56069824813732,64.74512973524459,0,0
Machine_1025,1600,63.06904816808182,6.453114991461704,92.8438063525571,0,0
Machine_1026,385,93.05837490234164,7.412136761395062,39.497360193385134,1,0
Machine_1027,3595,51.03782035183091,6.953508320478758,44.12118151743588,0,0
Machine_1028,2165,86.36526651426949,4.969756831351981,51.102945757943104,1,0
Machine_1029,868,30.695652351954898,4.185036025041433,122.96683119654722,0,0
Machine_1030,3157,94.8315591734239,4.0716191415863054,91.6628831122947,1,0
Machine_1031,4389,80.11386540250422,6.580463570835535,31.26805473293315,1,0
Machine_1032,2261,95.30675142295213,5.200546371947797,110.82198329665307,1,0
Machine_1033,3393,74.12937868420052,8.56675635589085,80.84282143925965,0,1
Machine_1034,1046,49.07231455995416,8.809668851103766,91.30228379565575,0,0
Machine_1035,3435,95.0544938019778,2.1203235910619256,55.693949209552265,1,0
Machine_1036,4250,42.045342104734274,1.7942196896843936,96.21386740729244,0,0
Machine_1037,4995,46.5738017649386,6.488808797341996,147.49838877017862,0,0
Machine_1038,4973,76.06467344013922,3.3616446065916543,38.813362920691375,0,0
Machine_1039,1581,81.22530396203089,0.6764218282684391,64.07008795973168,1,0
Machine_1040,2001,94.3522787079323,8.942105358948073,59.159711143299575,1,0
Machine_1041,3551,36.38419272449676,2.6555572888161785,59.82591729014155,0,0
Machine_1042,4164,83.83984281753791,9.328166191015187,75.44476290784527,1,1
Machine_1043,154,79.08368427175708,7.315627283343409,128.1731741693001,0,0
Machine_1044,1923,25.10356450028783,7.7452081541591005,139.54304279572648,0,0
Machine_1045,3562,50.97785129681655,2.413884210035024,54.2658104950768,0,0
Machine_1046,3179,42.62123656480789,2.7248470433597225,95.15399255377353,0,0
Machine_1047,932,44.359233948322434,5.4520436613286245,106.42787665985763,0,0
Machine_1048,4508,98.63575036437607,2.134948600173691,92.61929692366138,1,0
Machine_1049,2906,71.42219307839423,3.4016010804888066,82.08916730363035,0,0
Machine_1050,2590,77.41409262347997,3.5538935405041423,53.03706070310854,0,0
Machine_1051,427,98.12941098520074,2.016484365901259,88.58632310390863,1,0
Machine_1052,3410,50.17614259661109,2.4492369172540274,78.14577932535946,0,0
Machine_1053,3400,84.14721347622448,7.991242499078437,125.46760350027236,1,1
Machine_1054,3775,54.76247706435963,2.0883606181990495,121.63252309955942,0,0
Machine_1055,3154,89.56269374519837,0.7703452225172636,46.079841744680486,1,0
Machine_1056,2243,34.45260330490426,6.478871954974915,40.62228630756811,0,0
Machine_1057,1411,95.81489416514236,9.771839634228275,138.97847318730035,1,0
Machine_1058,3291,37.50173667287037,3.6465312389196534,94.26100667573972,0,0
Machine_1059,2638,46.097640558474524,1.6272291803643968,132.9361124739109,0,0
Machine_1060,4083,80.49537872854245,5.918679590991543,36.97813446796814,1,0
Machine_1061,4647,51.500411325232534,9.110365005408639,93.18187398259563,0,1
Machine_1062,264,68.65691014131573,7.948586908370548,94.73118174914836,0,0
Machine_1063,4377,55.565880085554284,6.413900749920802,133.284243905058,0,0
Machine_1064,922,79.38959496718255,3.493036717772194,41.7131997875649,0,0
Machine_1065,1043,38.266500189488866,5.64786164612409,58.85346764110912,0,0
Machine_1066,4525,24.67663897895016,1.366825992390426,78.78459766644157,0,0
Machine_1067,874,43.9943517978453,6.949981530666364,133.90097705039307,0,0
Machine_1068,2298,57.94469318947442,7.388412179527683,142.66599780846803,0,0
Machine_1069,3256,33.441604175414284,9.667800417644228,149.12695435123536,0,1
Machine_1070,4342,48.383783172511095,2.9737749080781803,145.10321837502258,0,0
Machine_1071,3795,51.998641463485484,0.6753359809087152,30.71301070132253,0,0
Machine_1072,3552,24.591347495061882,5.683280412057931,35.72500097446464,0,0
Machine_1073,1014,66.66457985473636,7.214509791769737,47.71281829891064,0,0
Machine_1074,1408,90.747474237703,8.008871020888385,71.86345161243278,1,0
Machine_1075,4277,32.13943303624419,2.3405198637357008,129.59016371843506,0,0
Machine_1076,613,67.82464107212112,2.986652255851725,137.11874344025767,0,0
Machine_1077,2020,73.1791363928677,5.369613790039315,52.420128755349964,0,0
Machine_1078,3694,53.546774433543064,3.6407076947150174,104.35969819436504,0,0
Machine_1079,4941,76.0878069891416,8.674859122580727,140.08343820783318,0,1
Machine_1080,1509,52.85852347928096,5.000721460517843,85.6478083117585,0,0
Machine_1081,4902,60.370983038194794,8.095997118969027,42.425228634334076,0,1
Machine_1082,4666,20.58824356435416,6.0158877245823605,84.93763801015498,0,0
Machine_1083,3290,75.3376091307751,7.844356345362564,75.09538827456686,0,1
Machine_1084,4591,72.90741431557795,3.6603933720380764,99.31895952792084,0,0
Machine_1085,1655,23.072070186107567,8.398457908337956,82.63904212885244,0,0
Machine_1086,904,49.460008591610645,3.108436997734705,32.08151122244615,0,0
Machine_1087,1379,98.32254726333339,5.687938676031263,149.27972800964054,1,0
Machine_1088,3677,53.658925005489344,2.5330675751518053,95.2248285276685,0,0
Machine_1089,3001,60.15563241054734,5.017501955448837,86.83569065815314,0,0
Machine_1090,1487,92.79441265277748,3.52266449033268,144.5540845804865,1,0
Machine_1091,4788,77.3809500692605,3.033682591053535,48.703244110449255,0,0
Machine_1092,2861,66.56561048993788,9.686357671266355,52.70851230542979,0,0
Machine_1093,2779,83.8243745072858,2.020704002123941,126.96176988753402,1,0
Machine_1094,2206,89.14930131647786,7.979595455845255,61.299729603001055,1,0
Machine_1095,4323,56.55104573898135,9.849567115090542,125.90725275498323,0,1
Machine_1096,4931,58.00866919454683,0.6890640955307394,62.58401794902031,0,0
Machine_1097,2868,50.88407485214687,7.140760433399903,33.982515627000176,0,0
Machine_1098,4053,97.33649120147685,2.9026621527847274,92.04176686640592,1,0
Machine_1099,3286,75.77330034322803,0.8846343311188922,53.602372095223366,0,0
Machine_1100,3380,26.65784529664578,4.327451000087993,120.94155515189652,0,0
Machine_1101,2673,89.03676986504148,9.384569196623312,106.94395598785778,1,0
Machine_1102,4716,58.444795266901444,0.611768396486478,140.83232015735013,0,0
Machine_1103,2699,25.500312513798995,6.084914073332926,123.9586028718883,0,0
Machine_1104,4133,63.977380413064886,5.263266546655581,51.69311458088722,0,0
Machine_1105,336,53.37314231805617,8.797149561524952,126.01898839977557,0,0
Machine_1106,1404,90.21995238900999,1.2980162879459438,107.00844537768279,1,0
Machine_1107,3530,36.319568288750986,6.974497283923178,110.27419701127499,0,0
Machine_1108,1401,86.11716875937464,6.961042135116134,129.87154631641783,1,0
Machine_1109,2641,64.61509529483621,6.856260160191691,98.85888830267282,0,0
Machine_1110,2151,24.368824257077524,9.452177701882851,85.92042172236154,0,0
Machine_1111,541,97.74762410603877,8.319331525565364,106.39692424304735,1,0
Machine_1112,2176,61.009219528256,0.898740899313307,65.75489147500309,0,0
Machine_1113,3280,43.270148338526596,4.975287081692875,51.91165573045191,0,0
Machine_1114,2757,57.55254735914065,4.280554033912669,103.99054056854956,0,0
Machine_1115,3898,88.62862268139912,3.4463986003626195,58.06180429025732,1,0
Machine_1116,904,44.39224995080508,4.7876988889639245,39.58981312159281,0,0
Machine_1117,174,35.41411171893603,4.149844756796786,30.06650215023047,0,0
Machine_1118,2275,30.325699754470516,4.60717204884732,102.99832816800806,0,0
Machine_1119,4024,43.8287518712169,9.802987723282104,73.45785401762842,0,1
Machine_1120,2189,82.40384696320348,1.3420132601210173,120.27731648081472,1,0
Machine_1121,140,57.730109215620935,9.261193263467934,75.0211677975723,0,0
Machine_1122,2181,38.1985282954832,5.062248777974753,88.3204137885872,0,0
Machine_1123,4783,33.294799968779934,6.425551332245641,78.85019673784619,0,0
Machine_1124,1722,46.61835812083033,8.386738182868092,108.06897493312154,0,0
Machine_1125,441,95.19394983085671,3.924398776917928,72.73669944179619,1,0
Machine_1126,4152,47.44213700720195,4.589008126835686,145.65211799307707,0,0
Machine_1127,2174,99.04992607637082,4.390425562647783,142.33763839182362,1,0
Machine_1128,745,58.818436461228494,4.059944714089719,131.76334831887377,0,0
Machine_1129,4926,34.33311346321207,9.292528555645502,140.43603246872976,0,1
Machine_1130,4363,91.29120734348075,8.374833966333615,83.89676261512692,1,1
Machine_1131,709,56.82842985078615,1.5354999036982728,94.37164761473906,0,0
Machine_1132,554,76.77370748036196,1.5271718485324124,119.05111110698934,0,0
Machine_1133,3053,98.69692665673215,4.564760391103416,113.53751099262493,1,0
Machine_1134,1808,24.01402802559792,1.437245078961686,136.88143147265652,0,0
Machine_1135,3572,27.735564783005373,6.381384405075637,115.95972327080344,0,0
Machine_1136,3069,77.63653931702049,1.8650702689864722,149.74616498741528,0,0
Machine_1137,3128,42.54600026363776,5.46254600768461,71.82069597979093,0,0
Machine_1138,4897,34.744111756007925,0.5685894965353187,129.95972906873016,0,0
Machine_1139,2781,23.14895038557836,3.507665309920144,113.7161787399197,0,0
Machine_1140,3729,21.747736958896144,6.933311874890227,112.96637342580223,0,0
Machine_1141,4325,81.95884824958327,5.098369932164561,69.10027138139986,1,0
Machine_1142,3167,30.754674189564,9.793560116990387,124.2722150907627,0,1
Machine_1143,1486,57.41764927769207,8.803986062629003,138.04512268171192,0,0
Machine_1144,3876,68.47174521435863,3.9111724009099365,56.22581538246756,0,0
Machine_1145,2966,54.2681440455077,0.9321221439866088,105.05962045400449,0,0
Machine_1146,4888,22.16853218689865,8.533449851092678,77.05617949233303,0,1
Machine_1147,3463,82.6801202070327,9.156725947989377,148.74577431538523,1,1
Machine_1148,4989,20.84105796333228,8.295960237480848,87.45993789980179,0,1
Machine_1149,4224,80.95119155019873,1.7155244387377662,57.39842085563312,1,0
Machine_1150,248,91.46435950304982,9.980193776916733,75.82291502661991,1,0
Machine_1151,3950,54.62719368457378,2.9565501047513516,108.46060677799515,0,0
Machine_1152,2158,62.84339784782386,7.379946671679516,39.13072456194915,0,0
Machine_1153,1236,58.1586714094123,9.126331325189355,102.43223042654851,0,0
Machine_1154,286,51.1366894898751,2.7390275861417397,141.74697110146775,0,0
Machine_1155,2954,90.99396282962883,9.128456269432128,132.04353451894207,1,0
Machine_1156,1350,91.51468085359924,3.4400750023512363,38.12082439895801,1,0
Machine_1157,1433,46.865309171322764,9.775925612648534,149.20678544868818,0,0
Machine_1158,4293,69.20558032117583,3.171970193614509,113.8472308444655,0,0
Machine_1159,4250,94.15260497166913,9.557640335199434,49.47369891768284,1,1
Machine_1160,2811,96.96467991530812,1.0086741834804116,31.48993070033082,1,0
Machine_1161,4953,60.7167232337638,7.238084110863223,50.55391635505816,0,1
Machine_1162,4601,56.225984422746144,5.555055771451535,130.58111048228864,0,0
Machine_1163,1885,42.29554527428206,5.039832232665941,32.59671899341965,0,0
Machine_1164,850,96.7097498552328,2.62319598543048,57.97767643417039,1,0
Machine_1165,1862,31.42514435782939,7.203160002876674,120.87667144018505,0,0
Machine_1166,4020,66.386366083818,2.3126901687399175,100.33326430777622,0,0
Machine_1167,4560,42.60402140149111,5.751997061855298,123.92828524322302,0,0
Machine_1168,581,42.32066322782373,2.905830948882383,119.53806045921455,0,0
Machine_1169,253,52.397486990095075,9.578403107922883,36.072166454616564,0,0
Machine_1170,1624,99.90343486525236,0.7719963414387019,137.10137029129817,1,0
Machine_1171,2220,24.397304547185765,2.397418661056747,57.243820113872246,0,0
Machine_1172,2443,66.28334545628252,2.801950760680753,96.40709282757165,0,0
Machine_1173,1340,26.605772642822174,4.433644344794256,107.31457878333346,0,0
Machine_1174,160,32.361666399241514,2.7109372977655086,50.23538530621145,0,0
Machine_1175,1038,55.165035341831896,5.16781635755346,147.14775080411692,0,0
Machine_1176,1739,60.836810507715306,8.788422470956121,88.57871473047709,0,0
Machine_1177,4220,40.70339266916192,7.264602503387122,36.91712347168721,0,1
Machine_1178,4326,45.31657046995329,6.009638815083555,142.47144537334083,0,0
Machine_1179,3669,26.957361620474643,1.3455301908354567,100.35214118319217,0,0
Machine_1180,1352,44.25758270754004,7.092925029698118,113.90318375776516,0,0
Machine_1181,4303,97.32467515044353,2.080935700953929,93.0210947921069,1,0
Machine_1182,271,95.57659053379854,7.9704901666361305,130.16855457323612,1,0
Machine_1183,1558,46.7902632109588,2.8755392058464553,33.976015463185306,0,0
Machine_1184,3649,65.66831490230092,4.461962919048558,62.20540383325773,0,0
Machine_1185,4297,92.76763128887555,3.8294669220203152,86.35780276832307,1,0
Machine_1186,2422,20.494705811271736,8.65873218941114,39.19243395764521,0,0
Machine_1187,1736,84.85468562700734,1.7021723577773773,114.70880031919899,1,0
Machine_1188,3215,95.86956422311351,5.873626382655492,77.23960968667689,1,0
Machine_1189,4190,27.306058746684563,1.8495852897090912,62.72015883217728,0,0
Machine_1190,3104,32.91581488263368,7.195560443255773,30.405461617009472,0,1
Machine_1191,429,96.85970422170843,9.098242214047572,116.37963740999444,1,0
Machine_1192,3740,63.0032114912277,4.6287727117389075,130.0571170647434,0,0
Machine_1193,3994,21.135730757737896,5.136876472517271,77.40486428177982,0,0
